xmin,xmax,xmid,count,density,n
3.8000000000000003,4,3.9000000000000004,3,0.05882352941176479,255
4,4.2,4.1,2,0.03921568627450977,255
4.2,4.4,4.300000000000001,4,0.07843137254901954,255
4.4,4.6000000000000005,4.5,4,0.07843137254901954,255
4.6000000000000005,4.800000000000001,4.700000000000001,8,0.15686274509803907,255
4.800000000000001,5,4.9,16,0.3137254901960796,255
5,5.2,5.1,14,0.2745098039215684,255
5.2,5.4,5.300000000000001,17,0.33333333333333304,255
5.4,5.6000000000000005,5.5,16,0.31372549019607815,255
5.6000000000000005,5.800000000000001,5.700000000000001,16,0.31372549019607815,255
5.800000000000001,6,5.9,17,0.33333333333333454,255
6,6.200000000000001,6.1000000000000005,17,0.3333333333333316,255
6.200000000000001,6.4,6.300000000000001,8,0.1568627450980398,255
6.4,6.6000000000000005,6.5,5,0.09803921568627443,255
6.6000000000000005,6.800000000000001,6.700000000000001,9,0.17647058823529396,255
6.800000000000001,7,6.9,2,0.03921568627450995,255
7,7.200000000000001,7.1000000000000005,6,0.11764705882352879,255
7.200000000000001,7.4,7.300000000000001,9,0.17647058823529477,255
7.4,7.6000000000000005,7.5,11,0.21568627450980374,255
7.6000000000000005,7.800000000000001,7.700000000000001,8,0.15686274509803907,255
7.800000000000001,8,7.9,8,0.1568627450980398,255
8,8.200000000000001,8.100000000000001,7,0.13725490196078358,255
8.200000000000001,8.4,8.3,5,0.09803921568627487,255
8.4,8.600000000000001,8.5,8,0.15686274509803838,255
8.600000000000001,8.8,8.700000000000001,7,0.1372549019607848,255
8.8,9,8.9,7,0.1372549019607848,255
9,9.200000000000001,9.100000000000001,12,0.23529411764705757,255
9.200000000000001,9.4,9.3,5,0.09803921568627487,255
9.4,9.600000000000001,9.5,3,0.05882352941176439,255
9.600000000000001,9.8,9.700000000000001,1,0.019607843137254975,255
